code à 7 chiffres;libellé;url
1318030;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1318030&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1318224;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 2,5 CM,SYLAMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1318224&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1319040;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1319040&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1319643;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 5 M X 20 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1319643&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1319896;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,RAFFIN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1319896&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1319904;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,SEPTONA SA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1319904&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1320014;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1320014&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1320913;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1320913&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321261;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321261&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321321;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321321&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321491;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321491&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321835;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321835&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321924;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321924&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1321982;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1321982&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1322326;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,IDC GROUP;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1322326&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1323308;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 7 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1323308&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1323805;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1323805&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1324510;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,THUASNE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1324510&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1324868;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1324868&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1324957;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1324957&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1325299;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1325299&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1325460;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1325460&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1325550;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1325550&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1325589;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1325589&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326040;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326040&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326057;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326057&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326560;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326560&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326666;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326666&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326761;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326761&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1326927;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1326927&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1327039;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1327039&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1327217;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,RAFFIN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1327217&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1328493;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1328493&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1328501;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1328501&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1328613;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1328613&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1328665;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,MEDISTOCK;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1328665&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1329452;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1329452&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330082;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330082&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330277;HERNIES CRURALES - BANDAGE SIMPLE A RESSORT AVEC TOUR DE CUISSE- B6N -SUR MESURE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330277&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330308;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330308&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330509;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330509&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330633;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM x 0,3 CM.,SOINEO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330633&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330751;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330751&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330805;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330805&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1330892;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 10 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1330892&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1331383;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1331383&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1331733;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM x 0,3 CM.,SOINEO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1331733&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1331911;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1331911&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1331934;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1331934&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1332282;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,THUASNE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1332282&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1332313;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1332313&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333028;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333028&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333198;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333198&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333258;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333258&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333324;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333324&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333399;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333399&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333695;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM x 0,6 CM.,IDC GROUP;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333695&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1333962;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1333962&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1334690;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L'ETIRAGE, LARGEUR 7 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1334690&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1334743;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1334743&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1335004;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1335004&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1335866;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1335866&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1335872;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1335872&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1336340;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L'ETIRAGE, LARGEUR 7 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1336340&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1336558;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1336558&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1337026;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1337026&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1337150;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,3M FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1337150&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1337635;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 12 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1337635&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1337820;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 10 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1337820&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1338385;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 8 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1338385&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1338942;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1338942&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1339090;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 12 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1339090&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1340330;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 12 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1340330&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1340399;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 8 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1340399&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1340778;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 8 CM.,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1340778&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1340873;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 5 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1340873&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1341370;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1341370&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1342174;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1342174&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1342872;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 10 CM.,MARQUE VERTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1342872&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1344397;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1344397&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1344842;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1344842&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1345362;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1345362&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1345830;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1345830&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1345942;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM x 0,3 CM.,SOINEO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1345942&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1345971;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1345971&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1346769;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1346769&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1347533;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1347533&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1347830;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,THUASNE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1347830&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1348484;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM X 0,3 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1348484&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1348633;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1348633&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1348679;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,TETRA MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1348679&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1349147;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 8 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1349147&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1349319;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 8 CM.,HARTMANN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1349319&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1349466;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1349466&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1349727;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1349727&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1349756;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1349756&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1350802;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1350802&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1351109;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1351109&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1351173;PANSEMENT, FIXATION, SPARADRAP, SILICONE, SOLVENTUM, MICROPORE, 25MM X 5M.;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1351173&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1351262;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1351262&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
